Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2014-117170,9/17/2014,9/24/2014,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,27604,South,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,$4.62 ,1,0.2,1.6762
CA-2016-112123,3/3/2016,3/8/2016,Standard Class,BH-11710,Brosina Hoffman,?Consumer?,United States,Newark,Delaware,19711,EAST,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,$166.44 ,3,0,79.8912
CA-2017-139080,1/23/2017,1/28/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,WEST,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,$6.48 ,1,0,3.1104
CA-2017-124436,3/19/2017,3/22/2017,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,WEST,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,$697.16 ,5,0.2,8.7145
CA-2016-116547,1/10/2016,1/17/2016,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115,WEST,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,$69.98 ,2,0,13.2962
CA-2017-119284,6/15/2017,6/20/2017,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,$31.17 ,4,0.2,$9.35 
CA-2016-163167,11/28/2016,12/1/2016,SECOND CLASS,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,"$1,126.02 ",3,0,56.301
CA-2014-120278,11/7/2014,11/12/2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,$36.63 ,3,0,9.8901
CA-2017-102379,12/2/2017,12/6/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,WEST,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,$179.90 ,5,0,44.975
CA-2015-130253,12/14/2015,12/18/2015,Standard Class,PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,90036,WEST,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",$15.24 ,3,0,5.1816
CA-2017-102267,11/30/2017,12/4/2017,STANDARD CLASS,SC-20800,Stuart Calhoun,Consumer,United States,Edinburg,Texas,78539,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,$2.37 ,2,0.2,0.8288
US-2014-141215,6/15/2014,6/21/2014,standard class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,$8.57 ,3,0.8,($14.57)
CA-2017-131807,10/5/2017,10/10/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,WEST,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,$72.90 ,5,0,$26.97 
US-2017-119039,3/6/2017,3/10/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,San Francisco,California,94109,WEST,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,$14.98 ,9,0.2,5.4288
CA-2015-129770,2/21/2015,2/23/2015,Second Class,JE-15715,Joe Elijah,Consumer,United States,Las Cruces,New Mexico,88001,WEST,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,$49.12 ,4,0,23.0864
CA-2017-122595,12/14/2017,12/20/2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,$227.98 ,3,0.2,28.497
CA-2017-107713,3/13/2017,3/17/2017,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Columbia,Maryland,21044,EAST,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,$174.30 ,3,0,81.921
CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,$3.77 ,2,0.7,-3.14
US-2014-143231,12/31/2014,1/3/2015,First Class,GM-14455,Gary Mitchum,?Home Office?,United States,Franklin,Massachusetts,2038,EAST,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,$63.20 ,5,0,$23.38 
US-2017-162670,12/23/2017,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",$182.94 ,3,0,85.9818
CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,$755.96 ,4,0,204.1092
CA-2017-167395,12/2/2017,12/4/2017,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852,EAST,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,$4.36 ,2,0,0.1744
CA-2017-164917,12/2/2017,12/7/2017,STANDARD CLASS,MK-17905,Michael Kennedy,Corporate,United States,Miami,Florida,33180,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,$47.96 ,5,0.2,$4.20 
CA-2017-132934,6/20/2017,6/26/2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,EAST,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,$51.31 ,3,0.2,18.6006
CA-2015-162537,10/28/2015,11/3/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,$24.10 ,5,0,9.158
US-2015-126753,8/16/2015,8/20/2015,standard class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,EAST,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",$2.72 ,2,0.7,-1.9068
US-2015-117184,5/17/2015,5/21/2015,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,$33.28 ,5,0.8,-49.92
CA-2016-113845,11/20/2016,11/25/2016,standard class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,$289.57 ,2,0.2,10.8588
CA-2017-161984,4/10/2017,4/15/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,EAST,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,$7.16 ,2,0,3.58
US-2016-115455,9/8/2016,9/14/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",$14.14 ,2,0.6,-7.7748
CA-2016-134208,9/17/2016,9/23/2016,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Columbus,Georgia,31907,South,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,$396.00 ,4,0,190.08
CA-2017-100160,9/7/2017,9/11/2017,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,EAST,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",$15.55 ,3,0.2,5.4432
CA-2017-120894,4/28/2017,5/2/2017,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,$28.08 ,3,0.2,5.265
CA-2014-149958,3/15/2014,3/19/2014,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",$142.78 ,1,0.2,17.847
CA-2017-147550,12/4/2017,12/5/2017,First Class,KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,19134,EAST,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,$11.35 ,3,0.2,2.6961
CA-2016-122518,3/4/2016,3/8/2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Miami,Florida,33180,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,$10.08 ,4,0.2,3.528
CA-2016-134474,1/5/2016,1/7/2016,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10003958,Office Supplies,Art,Newell 337,$5.25 ,2,0.2,0.5904
CA-2015-105347,11/24/2015,11/28/2015,Standard Class,DP-13000,Darren Powers,Consumer,United States,Los Angeles,California,90004,WEST,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,$368.91 ,9,0,180.7659
US-2017-142573,7/18/2017,7/23/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,WEST,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,$311.98 ,3,0.2,-42.8967
US-2014-112991,12/10/2014,12/14/2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,WEST,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,$338.35 ,3,0.2,4.2294
CA-2014-160094,4/30/2014,5/2/2014,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,$174.95 ,5,0,45.487
CA-2017-110926,11/19/2017,11/23/2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Alexandria,Virginia,22304,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,$25.06 ,7,0,12.53
CA-2017-113278,1/14/2017,1/20/2017,standard class,HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,$12.12 ,4,0,2.5452
CA-2014-134313,11/1/2014,11/7/2014,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,WEST,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,"$1,983.97 ",4,0.2,247.996
CA-2016-112676,5/5/2016,5/8/2016,First Class,PJ-18835,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,$14.35 ,3,0.2,5.2026
US-2016-131611,11/5/2016,11/9/2016,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,$12.59 ,3,0.8,-20.1408
CA-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,WEST,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,$8.45 ,2,0.2,2.64
US-2014-148194,5/4/2014,5/7/2014,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,WEST,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,$57.68 ,4,0,$19.03 
CA-2015-163923,5/30/2015,6/3/2015,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Springfield,Virginia,22153,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,$151.96 ,4,0,36.4704
CA-2017-123967,11/1/2017,11/3/2017,Second Class,SF-20200,Sarah Foster,?Consumer?,United States,Bellingham,Washington,98226,WEST,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,"$2,665.62 ",9,0,$239.91 
CA-2016-124149,4/23/2016,4/26/2016,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130,EAST,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,$78.30 ,2,0.2,29.364
US-2014-140452,12/6/2014,12/10/2014,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,$35.04 ,4,0.2,($7.01)
CA-2017-135279,4/9/2017,4/11/2017,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,EAST,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,$35.97 ,3,0,9.7119
CA-2017-101637,3/24/2017,3/25/2017,Same Day,AC-10615,Ann Chong,Corporate,United States,Beaumont,Texas,77705,Central,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,$12.77 ,2,0.2,0.9576
CA-2017-122077,5/19/2017,5/25/2017,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,$95.99 ,1,0.2,9.5992
CA-2017-166093,8/17/2017,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,WEST,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,$8.56 ,2,0,3.852
CA-2016-136770,8/14/2016,8/18/2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,EAST,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,$259.90 ,2,0.4,-56.3108
CA-2017-131212,12/5/2017,12/9/2017,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,98006,WEST,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,$14.98 ,6,0.2,5.4288
CA-2016-114727,7/18/2016,7/24/2016,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,WEST,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,$544.01 ,3,0.2,40.8006
CA-2016-142615,11/20/2016,11/24/2016,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Montebello,California,90640,WEST,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,$27.88 ,2,0,3.9032
US-2017-107384,12/4/2017,12/8/2017,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,$142.80 ,1,0,29.988
CA-2015-136735,7/26/2015,8/2/2015,Standard Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94110,WEST,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,$167.86 ,2,0,78.8942
CA-2015-108665,7/6/2015,7/10/2015,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,EAST,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,$601.65 ,5,0,156.429
CA-2017-105193,3/25/2017,3/31/2017,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,10024,EAST,OFF-AR-10001547,Office Supplies,Art,Newell 311,$11.05 ,5,0,2.9835
CA-2015-142993,10/12/2015,10/17/2015,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,98103,WEST,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",$81.96 ,2,0,0
CA-2016-114748,10/9/2016,10/14/2016,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,WEST,OFF-AR-10001315,Office Supplies,Art,Newell 310,$1.41 ,1,0.2,$0.16 
CA-2014-168473,12/26/2014,1/1/2015,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,New York City,New York,10009,EAST,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,$191.88 ,6,0,19.188
CA-2017-128965,4/17/2017,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,WEST,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,$274.89 ,11,0,46.7313
CA-2017-126914,6/15/2017,6/19/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,$77.73 ,2,0.2,-3.8864
CA-2015-115091,10/5/2015,10/9/2015,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,OFF-AR-10000658,Office Supplies,Art,Newell 324,$46.20 ,4,0,12.936
CA-2017-107321,8/31/2017,9/4/2017,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,94110,WEST,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,$6.67 ,3,0.2,2.1684
CA-2016-101336,11/13/2016,11/18/2016,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,New York City,New York,10011,EAST,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",$77.55 ,5,0,20.163
CA-2015-118738,10/24/2015,10/30/2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,$347.36 ,7,0.3,-69.4722
CA-2016-145177,11/10/2016,11/14/2016,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,EAST,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,$9.22 ,4,0.2,3.3408
CA-2014-113362,9/14/2014,9/19/2014,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609,EAST,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,$449.15 ,5,0,8.983
CA-2014-139542,10/25/2014,10/29/2014,Standard Class,EH-14185,Evan Henry,?Consumer?,United States,Philadelphia,Pennsylvania,19120,EAST,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",$40.78 ,3,0.2,0.5097
US-2017-129203,4/17/2017,4/22/2017,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,$195.14 ,4,0.2,-43.9056
CA-2016-152170,11/12/2016,11/15/2016,SECOND CLASS,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,$19.98 ,2,0,8.991
US-2016-128909,10/9/2016,10/11/2016,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,EAST,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,$19.14 ,4,0.2,5.98
CA-2015-125416,11/2/2015,11/2/2015,SAME DAY,KC-16540,Kelly Collister,Consumer,United States,Seattle,Washington,98115,WEST,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,$447.93 ,9,0,49.2723
CA-2016-155845,8/12/2016,8/15/2016,second class,CM-12235,Chris McAfee,Consumer,United States,Carrollton,Texas,75007,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,"$1,399.94 ",7,0.2,52.4979
CA-2016-149454,7/25/2016,7/26/2016,First Class,KM-16375,Katherine Murray,Home Office,United States,Arlington,Virginia,22204,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",$10.44 ,1,0,$4.80 
CA-2015-147788,5/31/2015,6/4/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Orem,Utah,84057,WEST,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,$323.10 ,2,0,61.389
CA-2015-112130,5/3/2015,5/7/2015,Standard Class,SV-20785,Stewart Visinsky,#Consumer//,United States,Philadelphia,Pennsylvania,19140,EAST,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",$59.90 ,2,0.2,14.2272
CA-2014-148915,11/1/2014,11/5/2014,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,WEST,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",$443.92 ,5,0.2,-94.333
CA-2017-124436,3/19/2017,3/22/2017,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,WEST,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",$30.93 ,1,0,12.6813
CA-2014-153850,11/24/2014,11/29/2014,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Toledo,Ohio,43615,EAST,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",$35.17 ,7,0.2,9.6712
CA-2016-168893,11/3/2016,11/8/2016,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,$20.00 ,4,0,9.6
CA-2017-130141,10/22/2017,10/24/2017,Second Class,HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,80525,WEST,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,$579.14 ,4,0.2,-28.9568
CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",$48.67 ,3,0.2,7.3008
US-2015-160150,7/19/2015,7/20/2015,First Class,TS-21085,Thais Sissman,Consumer,United States,Phoenix,Arizona,85023,WEST,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,$2.03 ,1,0.7,-1.35
US-2016-125402,9/25/2016,10/1/2016,Standard Class,DL-12865,Dan Lawera,?Consumer?,United States,Long Beach,California,90805,WEST,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,$479.98 ,3,0.2,161.9919
CA-2016-156748,11/30/2016,12/6/2016,standard class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",$13.76 ,2,0,6.3296
CA-2015-109862,10/25/2015,10/30/2015,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Newark,Delaware,19711,EAST,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",$291.10 ,5,0,75.686
US-2016-104815,9/3/2016,9/7/2016,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,60610,Central,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",$198.74 ,4,0.3,0
US-2016-144057,5/9/2016,5/13/2016,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,$76.64 ,2,0.2,26.824
CA-2017-104619,1/24/2017,1/29/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,WEST,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",$25.86 ,3,0,6.7236
CA-2017-146535,11/24/2017,11/30/2017,standard class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,"$1,443.96 ",12,0,375.4296
CA-2017-148691,12/3/2017,12/9/2017,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,EAST,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,$14.62 ,2,0.2,5.1184
US-2014-105767,5/23/2014,5/27/2014,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,EAST,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,$3.28 ,2,0.7,-2.6256
CA-2015-136805,5/23/2015,5/27/2015,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,$75.33 ,9,0,19.5858
CA-2014-150301,7/8/2014,7/10/2014,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Buffalo,New York,14215,EAST,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",$63.88 ,1,0.1,10.647
CA-2016-140501,6/23/2016,6/28/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009,EAST,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,$324.90 ,5,0,38.988
CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,$249.58 ,2,0.2,31.198
CA-2015-153738,9/20/2015,9/22/2015,First Class,AG-10270,Alejandro Grove,Consumer,United States,Lawrence,Massachusetts,1841,EAST,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,$37.68 ,6,0,16.956
CA-2016-143714,5/23/2016,5/27/2016,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,EAST,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,$122.38 ,3,0.4,-24.4764
US-2016-141544,8/30/2016,9/1/2016,first class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,EAST,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,$290.90 ,3,0.4,-67.8762
CA-2014-156244,8/12/2014,8/16/2014,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,$2.95 ,1,0.2,0.9963
US-2014-160780,6/21/2014,6/21/2014,Same Day,SV-20785,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,81001,WEST,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",$11.09 ,7,0.7,-8.1312
CA-2014-153913,12/16/2014,12/20/2014,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,"$1,013.83 ",9,0.2,101.3832
CA-2017-129021,8/23/2017,8/26/2017,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,"$4,367.90 ",13,0.2,327.5922
